subject,months,memory,vocab,item,rt,correct,sentence,connective,position,order,age
46,65,24,95,2,2.254254,0,BI,zbefore,initial,reverse,reception
46,65,24,95,17,0.850138,0,BI,zbefore,initial,reverse,reception
46,65,24,95,18,1.513195,0,BI,zbefore,initial,reverse,reception
46,65,24,95,33,1.191664,0,BI,zbefore,initial,reverse,reception
46,65,24,95,34,0.900932,1,BI,zbefore,initial,reverse,reception
46,65,24,95,49,1.954474,1,BI,zbefore,initial,reverse,reception
46,65,24,95,50,1.408221,1,BI,zbefore,initial,reverse,reception
46,65,24,95,13,1.831403,1,AM,after,zmedial,reverse,reception
46,65,24,95,14,7.069074,0,AM,after,zmedial,reverse,reception
46,65,24,95,29,1.091784,1,AM,after,zmedial,reverse,reception
46,65,24,95,30,0.235733,1,AM,after,zmedial,reverse,reception
46,65,24,95,45,5.310831,1,AM,after,zmedial,reverse,reception
46,65,24,95,46,3.57644,1,AM,after,zmedial,reverse,reception
46,65,24,95,61,0.636604,1,AM,after,zmedial,reverse,reception
46,65,24,95,62,1.698434,1,AM,after,zmedial,reverse,reception
46,65,24,95,15,0.603335,1,BM,zbefore,zmedial,zchronological,reception
46,65,24,95,16,0.173089,1,BM,zbefore,zmedial,zchronological,reception
46,65,24,95,31,1.188327,1,BM,zbefore,zmedial,zchronological,reception
46,65,24,95,32,3.179404,1,BM,zbefore,zmedial,zchronological,reception
46,65,24,95,47,2.001455,1,BM,zbefore,zmedial,zchronological,reception
46,65,24,95,48,0.668343,1,BM,zbefore,zmedial,zchronological,reception
46,65,24,95,63,2.89831,1,BM,zbefore,zmedial,zchronological,reception
46,65,24,95,64,0.446123,1,BM,zbefore,zmedial,zchronological,reception
47,62,27,66,7,0.730282,1,AI,after,initial,zchronological,reception
47,62,27,66,8,3.570833,0,AI,after,initial,zchronological,reception
47,62,27,66,23,0.141898,1,AI,after,initial,zchronological,reception
47,62,27,66,24,2.505343,1,AI,after,initial,zchronological,reception
47,62,27,66,39,0.571905,1,AI,after,initial,zchronological,reception
47,62,27,66,40,6.054768,1,AI,after,initial,zchronological,reception
47,62,27,66,55,1.579283,1,AI,after,initial,zchronological,reception
47,62,27,66,56,0.736029,1,AI,after,initial,zchronological,reception
47,62,27,66,5,0.406276,0,BI,zbefore,initial,reverse,reception
47,62,27,66,6,10.002206,1,BI,zbefore,initial,reverse,reception
47,62,27,66,21,6.286283,0,BI,zbefore,initial,reverse,reception
47,62,27,66,22,0.717104,0,BI,zbefore,initial,reverse,reception
47,62,27,66,37,1.709308,0,BI,zbefore,initial,reverse,reception
47,62,27,66,38,3.031829,0,BI,zbefore,initial,reverse,reception
47,62,27,66,53,0.479028,0,BI,zbefore,initial,reverse,reception
47,62,27,66,54,2.274437,0,BI,zbefore,initial,reverse,reception
47,62,27,66,3,3.703184,1,AM,after,zmedial,reverse,reception
47,62,27,66,4,0.57697,1,AM,after,zmedial,reverse,reception
47,62,27,66,19,0.324273,1,AM,after,zmedial,reverse,reception
47,62,27,66,20,1.553793,0,AM,after,zmedial,reverse,reception
47,62,27,66,35,0.53297,0,AM,after,zmedial,reverse,reception
47,62,27,66,36,1.927083,0,AM,after,zmedial,reverse,reception
47,62,27,66,51,0.725369,0,AM,after,zmedial,reverse,reception
47,62,27,66,52,3.7978,1,AM,after,zmedial,reverse,reception
47,62,27,66,1,0.474339,0,BM,zbefore,zmedial,zchronological,reception
47,62,27,66,2,0.87868,0,BM,zbefore,zmedial,zchronological,reception
47,62,27,66,17,0.61713,0,BM,zbefore,zmedial,zchronological,reception
47,62,27,66,18,0.928078,0,BM,zbefore,zmedial,zchronological,reception
47,62,27,66,33,1.487295,0,BM,zbefore,zmedial,zchronological,reception
47,62,27,66,34,0.304675,1,BM,zbefore,zmedial,zchronological,reception
47,62,27,66,49,1.015881,0,BM,zbefore,zmedial,zchronological,reception
47,62,27,66,50,2.029714,1,BM,zbefore,zmedial,zchronological,reception
48,67,26,73,11,1.929108,0,AI,after,initial,zchronological,reception
48,67,26,73,12,1.272328,0,AI,after,initial,zchronological,reception
48,67,26,73,27,2.049145,0,AI,after,initial,zchronological,reception
48,67,26,73,28,0.272644,0,AI,after,initial,zchronological,reception
48,67,26,73,43,2.705438,0,AI,after,initial,zchronological,reception
48,67,26,73,44,1.575084,1,AI,after,initial,zchronological,reception
48,67,26,73,59,3.421392,0,AI,after,initial,zchronological,reception
48,67,26,73,60,1.061519,0,AI,after,initial,zchronological,reception
48,67,26,73,9,2.108572,1,BI,zbefore,initial,reverse,reception
48,67,26,73,10,0.083114,0,BI,zbefore,initial,reverse,reception
48,67,26,73,25,0.897448,0,BI,zbefore,initial,reverse,reception
48,67,26,73,26,1.00149,1,BI,zbefore,initial,reverse,reception
48,67,26,73,41,1.120104,1,BI,zbefore,initial,reverse,reception
48,67,26,73,42,0.513251,1,BI,zbefore,initial,reverse,reception
48,67,26,73,57,2.419635,1,BI,zbefore,initial,reverse,reception
48,67,26,73,58,0.510838,0,BI,zbefore,initial,reverse,reception
48,67,26,73,7,0.258622,0,AM,after,zmedial,reverse,reception
48,67,26,73,8,3.325855,1,AM,after,zmedial,reverse,reception
48,67,26,73,23,1.353074,1,AM,after,zmedial,reverse,reception
48,67,26,73,24,0.780938,0,AM,after,zmedial,reverse,reception
48,67,26,73,39,6.356086,0,AM,after,zmedial,reverse,reception
48,67,26,73,40,1.378941,0,AM,after,zmedial,reverse,reception
48,67,26,73,55,2.763809,0,AM,after,zmedial,reverse,reception
48,67,26,73,56,0.94354,1,AM,after,zmedial,reverse,reception
48,67,26,73,5,4.369152,0,BM,zbefore,zmedial,zchronological,reception
48,67,26,73,6,1.663094,1,BM,zbefore,zmedial,zchronological,reception
48,67,26,73,21,0.786331,1,BM,zbefore,zmedial,zchronological,reception
48,67,26,73,22,0.036663,1,BM,zbefore,zmedial,zchronological,reception
48,67,26,73,37,1.036563,1,BM,zbefore,zmedial,zchronological,reception
48,67,26,73,38,1.348685,1,BM,zbefore,zmedial,zchronological,reception
48,67,26,73,53,0.816519,1,BM,zbefore,zmedial,zchronological,reception
48,67,26,73,54,1.061776,1,BM,zbefore,zmedial,zchronological,reception
49,70,22,87,15,1.666969,1,AI,after,initial,zchronological,yearone
49,70,22,87,16,1.576544,1,AI,after,initial,zchronological,yearone
49,70,22,87,31,0.162717,1,AI,after,initial,zchronological,yearone
49,70,22,87,32,1.197008,1,AI,after,initial,zchronological,yearone
49,70,22,87,47,0.096973,1,AI,after,initial,zchronological,yearone
49,70,22,87,48,0.712437,1,AI,after,initial,zchronological,yearone
49,70,22,87,63,1.943151,1,AI,after,initial,zchronological,yearone
49,70,22,87,64,5.844902,1,AI,after,initial,zchronological,yearone
49,70,22,87,13,0.927263,1,BI,zbefore,initial,reverse,yearone
49,70,22,87,14,0.627487,1,BI,zbefore,initial,reverse,yearone
49,70,22,87,29,0.339278,1,BI,zbefore,initial,reverse,yearone
49,70,22,87,30,0.360462,1,BI,zbefore,initial,reverse,yearone
49,70,22,87,45,1.748846,1,BI,zbefore,initial,reverse,yearone
49,70,22,87,46,0.124347,1,BI,zbefore,initial,reverse,yearone
49,70,22,87,61,2.403151,1,BI,zbefore,initial,reverse,yearone
49,70,22,87,62,0.117888,1,BI,zbefore,initial,reverse,yearone
49,70,22,87,11,3.787131,1,AM,after,zmedial,reverse,yearone
49,70,22,87,12,0.622278,1,AM,after,zmedial,reverse,yearone
49,70,22,87,27,1.081046,1,AM,after,zmedial,reverse,yearone
49,70,22,87,28,0.070754,1,AM,after,zmedial,reverse,yearone
49,70,22,87,43,6.900157,1,AM,after,zmedial,reverse,yearone
49,70,22,87,44,3.523268,1,AM,after,zmedial,reverse,yearone
49,70,22,87,59,0.530276,1,AM,after,zmedial,reverse,yearone
49,70,22,87,60,0.083214,1,AM,after,zmedial,reverse,yearone
49,70,22,87,9,0.043863,1,BM,zbefore,zmedial,zchronological,yearone
49,70,22,87,10,0.096404,1,BM,zbefore,zmedial,zchronological,yearone
49,70,22,87,25,1.362893,1,BM,zbefore,zmedial,zchronological,yearone
49,70,22,87,26,1.230398,1,BM,zbefore,zmedial,zchronological,yearone
49,70,22,87,41,0.170486,1,BM,zbefore,zmedial,zchronological,yearone
49,70,22,87,42,4.44547,1,BM,zbefore,zmedial,zchronological,yearone
49,70,22,87,57,0.026435,1,BM,zbefore,zmedial,zchronological,yearone
49,70,22,87,58,0.028554,1,BM,zbefore,zmedial,zchronological,yearone
50,69,24,97,1,2.984663,1,AI,after,initial,zchronological,yearone
50,69,24,97,2,3.335509,0,AI,after,initial,zchronological,yearone
50,69,24,97,17,3.671842,1,AI,after,initial,zchronological,yearone
50,69,24,97,18,19.111167,1,AI,after,initial,zchronological,yearone
50,69,24,97,33,0.42562,1,AI,after,initial,zchronological,yearone
50,69,24,97,34,0.484415,1,AI,after,initial,zchronological,yearone
50,69,24,97,49,1.827641,1,AI,after,initial,zchronological,yearone
50,69,24,97,50,2.152125,1,AI,after,initial,zchronological,yearone
50,69,24,97,3,0.40164,0,BI,zbefore,initial,reverse,yearone
50,69,24,97,4,7.144858,1,BI,zbefore,initial,reverse,yearone
50,69,24,97,19,1.682825,0,BI,zbefore,initial,reverse,yearone
50,69,24,97,20,7.577988,1,BI,zbefore,initial,reverse,yearone
50,69,24,97,35,10.566122,0,BI,zbefore,initial,reverse,yearone
50,69,24,97,36,0.446527,1,BI,zbefore,initial,reverse,yearone
50,69,24,97,51,1.137346,1,BI,zbefore,initial,reverse,yearone
50,69,24,97,52,0.787564,1,BI,zbefore,initial,reverse,yearone
50,69,24,97,15,7.22631,1,AM,after,zmedial,reverse,yearone
50,69,24,97,16,1.414221,1,AM,after,zmedial,reverse,yearone
50,69,24,97,31,0.493711,0,AM,after,zmedial,reverse,yearone
50,69,24,97,32,2.306295,0,AM,after,zmedial,reverse,yearone
50,69,24,97,47,0.600904,1,AM,after,zmedial,reverse,yearone
50,69,24,97,48,3.264759,1,AM,after,zmedial,reverse,yearone
50,69,24,97,63,1.822227,1,AM,after,zmedial,reverse,yearone
50,69,24,97,64,1.609856,1,AM,after,zmedial,reverse,yearone
50,69,24,97,13,2.80288,1,BM,zbefore,zmedial,zchronological,yearone
50,69,24,97,14,2.638815,1,BM,zbefore,zmedial,zchronological,yearone
50,69,24,97,29,0.378616,1,BM,zbefore,zmedial,zchronological,yearone
50,69,24,97,30,1.038952,0,BM,zbefore,zmedial,zchronological,yearone
50,69,24,97,45,0.111068,1,BM,zbefore,zmedial,zchronological,yearone
50,69,24,97,46,2.143255,1,BM,zbefore,zmedial,zchronological,yearone
50,69,24,97,61,2.380486,0,BM,zbefore,zmedial,zchronological,yearone
50,69,24,97,62,1.836045,1,BM,zbefore,zmedial,zchronological,yearone
51,71,29,101,5,1.908755,1,AI,after,initial,zchronological,yearone
51,71,29,101,6,0.087713,1,AI,after,initial,zchronological,yearone
51,71,29,101,21,0.247356,1,AI,after,initial,zchronological,yearone
51,71,29,101,22,3.302129,1,AI,after,initial,zchronological,yearone
51,71,29,101,37,2.611461,1,AI,after,initial,zchronological,yearone
51,71,29,101,38,1.103164,1,AI,after,initial,zchronological,yearone
51,71,29,101,53,0.084006,1,AI,after,initial,zchronological,yearone
51,71,29,101,54,7.49824,1,AI,after,initial,zchronological,yearone
51,71,29,101,7,0.33184,1,BI,zbefore,initial,reverse,yearone
51,71,29,101,8,0.57996,1,BI,zbefore,initial,reverse,yearone
51,71,29,101,23,10.911515,0,BI,zbefore,initial,reverse,yearone
51,71,29,101,24,0.679103,1,BI,zbefore,initial,reverse,yearone
51,71,29,101,39,0.597629,1,BI,zbefore,initial,reverse,yearone
51,71,29,101,40,0.14976,1,BI,zbefore,initial,reverse,yearone
51,71,29,101,55,1.178149,1,BI,zbefore,initial,reverse,yearone
51,71,29,101,56,2.643688,1,BI,zbefore,initial,reverse,yearone
51,71,29,101,1,0.3109,1,AM,after,zmedial,reverse,yearone
51,71,29,101,2,3.007155,1,AM,after,zmedial,reverse,yearone
51,71,29,101,17,1.367826,1,AM,after,zmedial,reverse,yearone
51,71,29,101,18,0.4106,1,AM,after,zmedial,reverse,yearone
51,71,29,101,33,0.034102,1,AM,after,zmedial,reverse,yearone
51,71,29,101,34,0.139587,1,AM,after,zmedial,reverse,yearone
51,71,29,101,49,0.245459,1,AM,after,zmedial,reverse,yearone
51,71,29,101,50,0.469498,1,AM,after,zmedial,reverse,yearone
51,71,29,101,3,0.027173,1,BM,zbefore,zmedial,zchronological,yearone
51,71,29,101,4,0.338289,1,BM,zbefore,zmedial,zchronological,yearone
51,71,29,101,19,0.049337,1,BM,zbefore,zmedial,zchronological,yearone
51,71,29,101,20,0.160941,1,BM,zbefore,zmedial,zchronological,yearone
51,71,29,101,35,1.877219,1,BM,zbefore,zmedial,zchronological,yearone
51,71,29,101,36,0.200629,1,BM,zbefore,zmedial,zchronological,yearone
51,71,29,101,51,0.291792,1,BM,zbefore,zmedial,zchronological,yearone
51,71,29,101,52,0.488645,1,BM,zbefore,zmedial,zchronological,yearone
52,72,23,83,9,1.812875,1,AI,after,initial,zchronological,yearone
52,72,23,83,10,0.547878,1,AI,after,initial,zchronological,yearone
52,72,23,83,25,1.786406,1,AI,after,initial,zchronological,yearone
52,72,23,83,26,0.626942,1,AI,after,initial,zchronological,yearone
52,72,23,83,41,1.866911,1,AI,after,initial,zchronological,yearone
52,72,23,83,42,1.962912,1,AI,after,initial,zchronological,yearone
52,72,23,83,57,2.204557,1,AI,after,initial,zchronological,yearone
52,72,23,83,58,8.396856,1,AI,after,initial,zchronological,yearone
52,72,23,83,11,1.11334,1,BI,zbefore,initial,reverse,yearone
52,72,23,83,12,3.240313,0,BI,zbefore,initial,reverse,yearone
52,72,23,83,27,0.442965,1,BI,zbefore,initial,reverse,yearone
52,72,23,83,28,3.449067,1,BI,zbefore,initial,reverse,yearone
52,72,23,83,43,2.261997,1,BI,zbefore,initial,reverse,yearone
52,72,23,83,44,0.312507,1,BI,zbefore,initial,reverse,yearone
52,72,23,83,59,0.942091,1,BI,zbefore,initial,reverse,yearone
52,72,23,83,60,0.304844,1,BI,zbefore,initial,reverse,yearone
52,72,23,83,5,2.426085,0,AM,after,zmedial,reverse,yearone
52,72,23,83,6,3.629982,1,AM,after,zmedial,reverse,yearone
52,72,23,83,21,1.306507,1,AM,after,zmedial,reverse,yearone
52,72,23,83,22,1.03856,1,AM,after,zmedial,reverse,yearone
52,72,23,83,37,0.454949,1,AM,after,zmedial,reverse,yearone
52,72,23,83,38,1.142455,1,AM,after,zmedial,reverse,yearone
52,72,23,83,53,1.989018,1,AM,after,zmedial,reverse,yearone
52,72,23,83,54,2.63083,1,AM,after,zmedial,reverse,yearone
52,72,23,83,7,0.352533,1,BM,zbefore,zmedial,zchronological,yearone
52,72,23,83,8,1.139524,1,BM,zbefore,zmedial,zchronological,yearone
52,72,23,83,23,6.082373,0,BM,zbefore,zmedial,zchronological,yearone
52,72,23,83,24,4.796271,1,BM,zbefore,zmedial,zchronological,yearone
52,72,23,83,39,2.206406,1,BM,zbefore,zmedial,zchronological,yearone
52,72,23,83,40,0.378296,1,BM,zbefore,zmedial,zchronological,yearone
52,72,23,83,55,3.698587,1,BM,zbefore,zmedial,zchronological,yearone
52,72,23,83,56,5.488377,1,BM,zbefore,zmedial,zchronological,yearone
53,68,24,84,13,0.822885,0,AI,after,initial,zchronological,yearone
53,68,24,84,14,3.730942,1,AI,after,initial,zchronological,yearone
53,68,24,84,29,0.854158,0,AI,after,initial,zchronological,yearone
53,68,24,84,30,1.136156,1,AI,after,initial,zchronological,yearone
53,68,24,84,45,3.103486,1,AI,after,initial,zchronological,yearone
53,68,24,84,46,2.98328,0,AI,after,initial,zchronological,yearone
53,68,24,84,61,6.497113,0,AI,after,initial,zchronological,yearone
53,68,24,84,62,1.715973,0,AI,after,initial,zchronological,yearone
53,68,24,84,15,2.02053,0,BI,zbefore,initial,reverse,yearone
53,68,24,84,16,4.492737,1,BI,zbefore,initial,reverse,yearone
53,68,24,84,31,2.679743,0,BI,zbefore,initial,reverse,yearone
53,68,24,84,32,0.617441,0,BI,zbefore,initial,reverse,yearone
53,68,24,84,47,2.706303,1,BI,zbefore,initial,reverse,yearone
53,68,24,84,48,1.977023,0,BI,zbefore,initial,reverse,yearone
53,68,24,84,63,1.121598,0,BI,zbefore,initial,reverse,yearone
53,68,24,84,64,2.962887,0,BI,zbefore,initial,reverse,yearone
53,68,24,84,9,4.397023,0,AM,after,zmedial,reverse,yearone
53,68,24,84,10,1.163841,0,AM,after,zmedial,reverse,yearone
53,68,24,84,25,2.499845,0,AM,after,zmedial,reverse,yearone
53,68,24,84,26,11.625111,1,AM,after,zmedial,reverse,yearone
53,68,24,84,41,1.5228,1,AM,after,zmedial,reverse,yearone
53,68,24,84,42,2.145778,0,AM,after,zmedial,reverse,yearone
53,68,24,84,57,3.452919,1,AM,after,zmedial,reverse,yearone
53,68,24,84,58,3.776616,0,AM,after,zmedial,reverse,yearone
53,68,24,84,11,1.120344,1,BM,zbefore,zmedial,zchronological,yearone
53,68,24,84,12,1.253411,1,BM,zbefore,zmedial,zchronological,yearone
53,68,24,84,27,0.883502,1,BM,zbefore,zmedial,zchronological,yearone
53,68,24,84,28,4.93927,0,BM,zbefore,zmedial,zchronological,yearone
53,68,24,84,43,3.437741,0,BM,zbefore,zmedial,zchronological,yearone
53,68,24,84,44,0.997002,1,BM,zbefore,zmedial,zchronological,yearone
53,68,24,84,59,0.227271,0,BM,zbefore,zmedial,zchronological,yearone
53,68,24,84,60,1.433818,0,BM,zbefore,zmedial,zchronological,yearone
54,68,20,75,3,7.777572,0,AI,after,initial,zchronological,yearone
54,68,20,75,4,5.707602,0,AI,after,initial,zchronological,yearone
54,68,20,75,19,2.141974,0,AI,after,initial,zchronological,yearone
54,68,20,75,20,1.005178,0,AI,after,initial,zchronological,yearone
54,68,20,75,35,3.889533,1,AI,after,initial,zchronological,yearone
54,68,20,75,36,4.393393,1,AI,after,initial,zchronological,yearone
54,68,20,75,51,3.08938,1,AI,after,initial,zchronological,yearone
54,68,20,75,52,4.981174,0,AI,after,initial,zchronological,yearone
54,68,20,75,1,0.386326,0,BI,zbefore,initial,reverse,yearone
54,68,20,75,2,0.202453,1,BI,zbefore,initial,reverse,yearone
54,68,20,75,17,5.474765,0,BI,zbefore,initial,reverse,yearone
54,68,20,75,18,17.821491,1,BI,zbefore,initial,reverse,yearone
54,68,20,75,33,31.911651,0,BI,zbefore,initial,reverse,yearone
54,68,20,75,34,0.729934,1,BI,zbefore,initial,reverse,yearone
54,68,20,75,49,3.258284,1,BI,zbefore,initial,reverse,yearone
54,68,20,75,50,3.969335,1,BI,zbefore,initial,reverse,yearone
54,68,20,75,13,2.828292,0,AM,after,zmedial,reverse,yearone
54,68,20,75,14,1.67334,1,AM,after,zmedial,reverse,yearone
54,68,20,75,29,0.512769,0,AM,after,zmedial,reverse,yearone
54,68,20,75,30,0.312491,0,AM,after,zmedial,reverse,yearone
54,68,20,75,45,3.838942,1,AM,after,zmedial,reverse,yearone
54,68,20,75,46,0.74982,0,AM,after,zmedial,reverse,yearone
54,68,20,75,61,5.387791,0,AM,after,zmedial,reverse,yearone
54,68,20,75,62,0.962206,0,AM,after,zmedial,reverse,yearone
54,68,20,75,15,23.742413,1,BM,zbefore,zmedial,zchronological,yearone
54,68,20,75,16,0.637146,0,BM,zbefore,zmedial,zchronological,yearone
54,68,20,75,31,1.951179,0,BM,zbefore,zmedial,zchronological,yearone
54,68,20,75,32,1.77788,0,BM,zbefore,zmedial,zchronological,yearone
54,68,20,75,47,7.151379,0,BM,zbefore,zmedial,zchronological,yearone
54,68,20,75,48,0.653352,0,BM,zbefore,zmedial,zchronological,yearone
54,68,20,75,63,3.482459,1,BM,zbefore,zmedial,zchronological,yearone
54,68,20,75,64,1.096922,0,BM,zbefore,zmedial,zchronological,yearone
55,74,25,94,7,2.220033,0,AI,after,initial,zchronological,yearone
55,74,25,94,8,1.909286,1,AI,after,initial,zchronological,yearone
55,74,25,94,23,0.774036,1,AI,after,initial,zchronological,yearone
55,74,25,94,24,1.952242,1,AI,after,initial,zchronological,yearone
55,74,25,94,39,0.269402,1,AI,after,initial,zchronological,yearone
55,74,25,94,40,0.391309,1,AI,after,initial,zchronological,yearone
55,74,25,94,55,2.807665,0,AI,after,initial,zchronological,yearone
55,74,25,94,56,3.364432,0,AI,after,initial,zchronological,yearone
55,74,25,94,5,0.610642,1,BI,zbefore,initial,reverse,yearone
55,74,25,94,6,0.758184,1,BI,zbefore,initial,reverse,yearone
55,74,25,94,21,2.860049,1,BI,zbefore,initial,reverse,yearone
55,74,25,94,22,2.43539,1,BI,zbefore,initial,reverse,yearone
55,74,25,94,37,0.060039,1,BI,zbefore,initial,reverse,yearone
55,74,25,94,38,1.648519,1,BI,zbefore,initial,reverse,yearone
55,74,25,94,53,3.756118,1,BI,zbefore,initial,reverse,yearone
55,74,25,94,54,3.532978,0,BI,zbefore,initial,reverse,yearone
55,74,25,94,3,1.405011,1,AM,after,zmedial,reverse,yearone
